Ligand,Affinity
ligand_5911,-6.693
ligand_5912,-10.43
ligand_5913,-6.595
ligand_5914,-7.709
ligand_5915,-7.51
ligand_5916,-8.1
ligand_5917,-5.321
ligand_5918,-9.1
ligand_5919,-3.9
ligand_5920,-8.695
ligand_5921,-5.561
ligand_5922,-5.429
ligand_5923,-8.745
ligand_5924,-9.554
ligand_5925,-7.415
ligand_5926,-6.234
ligand_5927,-7.467
ligand_5928,-4.429
ligand_5929,-7.192
ligand_5930,-5.042
ligand_5931,-7.646
ligand_5932,-4.496
ligand_5933,-5.108
ligand_5934,-5.987
ligand_5935,-8.304
ligand_5936,-6.534
ligand_5937,-6.181
ligand_5938,-8.51
ligand_5939,-8.958
ligand_5940,-4.468
ligand_5941,-8.882
ligand_5942,-1.647
ligand_5943,-5.27
ligand_5944,-8.138
ligand_5945,-6.863
ligand_5946,-6.431
ligand_5947,-7.994
ligand_5948,-7.484
ligand_5949,-10.8
ligand_5950,-7.556
ligand_5951,-6.577
ligand_5952,-7.842
ligand_5953,-7.719
ligand_5954,-8.876
ligand_5955,-3.957
ligand_5956,-6.947
ligand_5957,-6.659
ligand_5958,-6.456
ligand_5959,-7.281
ligand_5960,-7.021
ligand_5961,-6.416
ligand_5962,-8.057
ligand_5963,-8.687
ligand_5964,-6.015
ligand_5965,-6.385
ligand_5966,-8.766
ligand_5967,-6.883
ligand_5968,-5.841
ligand_5969,-7.217
ligand_5970,-7.719
ligand_5971,-6.588
ligand_5972,-4.889
ligand_5973,-7.985
ligand_5974,-9.597
ligand_5975,-3.81
ligand_5976,-9.98
ligand_5977,-7.724
ligand_5978,-8.815
ligand_5979,-8.616
ligand_5980,-5.97
ligand_5981,-5.636
ligand_5982,-5.292
ligand_5983,-5.901
ligand_5984,-7.448
ligand_5985,-5.807
ligand_5986,-8.103
ligand_5987,-7.652
ligand_5988,-9.616
ligand_5989,-5.965
ligand_5990,-3.878
ligand_5991,-7.128
ligand_5992,-5.942
ligand_5993,-5.867
ligand_5994,-8.683
ligand_5995,-8.804
ligand_5996,-7.056
ligand_5997,-7.647
ligand_5998,-7.38
ligand_5999,-8.973
ligand_6000,-6.593
ligand_6001,-5.901
ligand_6002,-9.463
ligand_6003,-8.115
ligand_6004,-10.93
ligand_6005,-6.779
ligand_6006,-7.493
ligand_6007,-8.631
ligand_6008,-7.032
ligand_6009,-7.413
ligand_6010,-9.553
ligand_6011,-5.36
ligand_6012,-8.594
ligand_6013,-4.763
ligand_6014,-4.918
ligand_6015,-6.596
ligand_6016,-6.691
ligand_6017,-8.01
ligand_6018,-6.148
ligand_6019,-7.835
ligand_6020,-5.405
ligand_6021,-7.504
ligand_6022,-8.32
ligand_6023,-6.525
ligand_6024,-8.414
ligand_6025,-7.542
ligand_6026,-6.934
ligand_6027,-7.211
ligand_6028,-8.292
ligand_6029,-3.757
ligand_6030,-6.406
ligand_6031,-10.6
ligand_6032,-7.058
ligand_6033,-9.523
ligand_6034,-6.576
ligand_6035,-6.452
ligand_6036,-7.521
ligand_6037,-8.406
ligand_6038,-8.27
ligand_6039,-10.5
ligand_6040,-6.67
ligand_6041,-8.653
ligand_6042,-4.896
ligand_6043,-9.473
ligand_6044,-6.661
ligand_6045,-3.363
ligand_6046,-9.166
ligand_6047,-7.796
ligand_6048,-9.96
ligand_6049,-6.527
ligand_6050,-8.285
ligand_6051,-8
ligand_6052,-8.196
ligand_6053,-6.075
ligand_6054,-6.714
ligand_6055,-5.346
ligand_6056,-8.47
ligand_6057,-3.665
ligand_6058,-6.903
ligand_6059,-3.767
ligand_6060,-8.29
ligand_6061,-6.007
ligand_6062,-5.871
ligand_6063,-6.532
ligand_6064,-7.683
ligand_6065,-5.656
ligand_6066,-8.335
ligand_6067,-8.975
ligand_6068,-4.698
ligand_6069,-6.885
ligand_6070,-7.888
ligand_6071,-6.707
ligand_6072,-6.194
ligand_6073,-6.231
ligand_6074,-7.218
ligand_6075,-6.672
ligand_6076,-8.279
ligand_6077,-7.988
ligand_6078,-7.316
ligand_6079,-8.278
ligand_6080,-8.684
ligand_6081,-7.141
ligand_6082,-7.835
ligand_6083,-7.217
ligand_6084,-8.371
ligand_6085,-8.306
ligand_6086,-9.113
ligand_6087,-6.212
ligand_6088,-4.724
ligand_6089,-6.272
ligand_6090,-7.591
ligand_6091,-3.899
ligand_6092,-8.336
ligand_6093,-6.385
ligand_6094,-10.35
ligand_6095,-8.297
ligand_6096,-9.245
ligand_6097,-6.859
ligand_6098,-10.35
ligand_6099,-8.684
ligand_6100,-5.457
ligand_6101,-6.66
ligand_6102,-5.054
ligand_6103,-7.312
ligand_6104,-7.377
ligand_6105,-8.774
ligand_6106,-5.495
ligand_6107,-7.095
ligand_6108,-6.238
ligand_6109,-8.033
ligand_6110,-5.808
ligand_6111,-4.72
ligand_6112,-7.947
ligand_6113,-7.855
ligand_6114,-5.52
ligand_6115,-6.191
ligand_6116,-5.484
ligand_6117,-9.833
ligand_6118,-5.105
ligand_6119,-6.037
ligand_6120,-6.498
ligand_6121,-5.411
ligand_6122,-5.982
ligand_6123,-9.826
ligand_6124,-5.49
ligand_6125,-5.237
ligand_6126,-6.601
ligand_6127,-8.661
ligand_6128,-4.966
ligand_6129,-8.688
ligand_6130,-8.875
ligand_6131,-6.476
ligand_6132,-7.172
ligand_6133,-9.361
ligand_6134,-8.22
ligand_6135,-7.486
ligand_6136,-7.498
ligand_6137,-9.502
ligand_6138,-6.552
ligand_6139,-6.564
ligand_6140,-8.596
ligand_6141,-6.159
ligand_6142,-4.601
ligand_6143,-10.34
ligand_6144,-6.242
ligand_6145,-5.002
ligand_6146,-7.686
ligand_6147,-5.856
ligand_6148,-8.671
ligand_6149,-9.277
ligand_6150,-7.338
ligand_6151,-6.404
ligand_6152,-5.897
ligand_6153,-7.679
ligand_6154,-6.756
ligand_6155,-6.762
ligand_6156,-9.252
ligand_6157,-5.884
ligand_6158,-8.71
ligand_6159,-10.13
ligand_6160,-6.007
ligand_6161,-7.912
ligand_6162,-4.708
ligand_6163,-9.057
ligand_6164,-6.903
ligand_6165,-9.271
ligand_6166,-7.056
ligand_6167,-5.738
ligand_6168,-3.909
ligand_6169,-9.158
ligand_6170,-8.941
ligand_6171,-6.147
ligand_6172,-6.316
ligand_6173,-6.488
ligand_6174,-6.418
ligand_6175,-6.351
ligand_6176,-8.361
ligand_6177,-5.651
ligand_6178,-4.249
ligand_6179,-6.072
ligand_6180,-10.17
ligand_6181,-7.788
ligand_6182,-5.98
ligand_6183,-6.992
ligand_6184,-4.836
ligand_6185,-6.139
ligand_6186,-5.393
ligand_6187,-5.972
ligand_6188,-6.216
ligand_6189,-7.055
ligand_6190,-6.473
ligand_6191,-7.499
ligand_6192,-6.675
ligand_6193,-9.165
ligand_6194,-10.56
ligand_6195,-5.252
ligand_6196,-5.863
ligand_6197,-6.762
ligand_6198,-8.622
ligand_6199,-9.206
ligand_6200,-8.911
ligand_6201,-7.853
ligand_6202,-8.348
ligand_6203,-9.462
ligand_6204,-9.179
ligand_6205,-5.749
ligand_6206,-9.338
ligand_6207,-7.517
ligand_6208,-6.423
ligand_6209,-8.551
ligand_6210,-8.018
ligand_6211,-8.266
ligand_6212,-3.947
ligand_6213,-8.407
ligand_6214,-6.188
ligand_6215,-6.851
ligand_6216,-8.879
ligand_6217,-7.868
ligand_6218,-8.112
ligand_6219,-8.234
ligand_6220,-6.51
ligand_6221,-5.558
ligand_6222,-5.619
ligand_6223,-4.964
ligand_6224,-8.536
ligand_6225,-5.679
ligand_6226,-8.908
ligand_6227,-5.216
ligand_6228,-4.698
ligand_6229,-5.844
ligand_6230,-7.641
ligand_6231,-8.17
ligand_6232,-7.938
ligand_6233,-7.697
ligand_6234,-7.178
ligand_6235,-7.639
ligand_6236,-9.052
ligand_6237,-7.269
ligand_6238,-6.335
ligand_6239,-8.985
ligand_6240,-6.021
ligand_6241,-6.379
ligand_6242,-7.181
ligand_6243,-7.11
ligand_6244,-9.384
ligand_6245,-6.263
ligand_6246,-8.167
ligand_6247,-7.029
ligand_6248,-8.539
ligand_6249,-6.77
ligand_6250,-9.118
ligand_6251,-8.551
ligand_6252,-6.164
ligand_6253,-8.464
ligand_6254,-8.315
ligand_6255,-8.623
ligand_6256,-7.933
ligand_6257,-3.777
ligand_6258,-5.497
ligand_6259,-7.022
ligand_6260,-5.335
ligand_6261,-4.755
ligand_6262,-7.083
ligand_6263,-7.558
ligand_6264,-8.39
ligand_6265,-6.719
ligand_6266,-7.617
ligand_6267,-6.998
ligand_6268,-7.597
ligand_6269,-8.704
ligand_6270,-8.864
ligand_6271,-7.181
ligand_6272,-7.493
ligand_6273,-7.021
ligand_6274,-5.031
ligand_6275,-7.741
ligand_6276,-6.174
ligand_6277,-6.851
ligand_6278,-8.092
ligand_6279,-5.497
ligand_6280,-6.417
ligand_6281,-5.982
ligand_6282,-5.718
ligand_6283,-5.96
ligand_6284,-8.273
ligand_6285,-4.818
ligand_6286,-4.619
ligand_6287,-6.192
ligand_6288,-5.083
ligand_6289,-7.661
ligand_6290,-6.506
ligand_6291,-8.755
ligand_6292,-7.024
ligand_6293,-2.861
ligand_6294,-8.084
ligand_6295,-8.613
ligand_6296,-9.535
ligand_6297,-6.743
ligand_6298,-7.302
ligand_6299,-9.755
ligand_6300,-7.302
ligand_6301,-4.213
ligand_6302,-3.136
ligand_6303,-6.602
ligand_6304,-7.674
ligand_6305,-7.531
ligand_6306,-7.971
ligand_6307,-5.771
ligand_6308,-9.122
ligand_6309,-8.716
ligand_6310,-8.824
ligand_6311,-7.594
ligand_6312,-7.132
ligand_6313,-9.28
ligand_6314,-7.924
ligand_6315,-7.765
ligand_6316,-6.384
ligand_6317,-10.57
ligand_6318,-8.335
ligand_6319,-7.974
ligand_6320,-7.586
ligand_6321,-8.867
ligand_6322,-6.835
ligand_6323,-6.279
ligand_6324,-8.411
ligand_6325,-9.393
ligand_6326,-6.408
ligand_6327,-7.949
ligand_6328,-6.345
ligand_6329,-6.147
ligand_6330,-5.917
ligand_6331,-6.424
ligand_6332,-6.535
ligand_6333,-8.543
ligand_6334,-7.95
ligand_6335,-7.906
ligand_6336,-8
ligand_6337,-7.479
ligand_6338,-6.724
ligand_6339,-7.637
ligand_6340,-6.037
ligand_6341,-5.825
ligand_6342,-8.187
ligand_6343,-5.927
ligand_6344,-9.043
ligand_6345,-6.898
ligand_6346,-7.715
ligand_6347,-6.201
ligand_6348,-7.83
ligand_6349,-5.862
ligand_6350,-7.701
ligand_6351,-6.232
ligand_6352,-6.938
ligand_6353,-7.469
ligand_6354,-8.614
ligand_6355,-6.706
ligand_6356,-5.725
ligand_6357,-6.172
ligand_6358,-4.397
ligand_6359,-6.606
ligand_6360,-5.646
ligand_6361,-6.5
ligand_6362,-8.581
ligand_6363,-8.904
ligand_6364,-8.315
ligand_6365,-5.983
ligand_6366,-6.718
ligand_6367,-5.93
ligand_6368,-6.155
ligand_6369,-8.126
ligand_6370,-7.584
ligand_6371,-8.314
ligand_6372,-9.378
ligand_6373,-7.34
ligand_6374,-6.842
ligand_6375,-6.226
ligand_6376,-7.296
ligand_6377,-7.099
ligand_6378,-6.241
ligand_6379,-8.998
ligand_6380,-7.673
ligand_6381,-9.302
ligand_6382,-5.919
ligand_6383,-8.598
ligand_6384,-2.892
ligand_6385,-5.559
ligand_6386,-6.432
ligand_6387,-6.336
ligand_6388,-8.644
ligand_6389,-6.296
ligand_6390,-10.26
ligand_6391,-7.77
ligand_6392,-5.205
ligand_6393,-5.767
ligand_6394,-5.211
ligand_6395,-5.452
ligand_6396,-9.807
ligand_6397,-8.618
ligand_6398,-6.974
ligand_6399,-4.25
ligand_6400,-4.307
ligand_6401,-5.494
ligand_6402,-4.831
ligand_6403,-5.773
ligand_6404,-4.666
ligand_6405,-7.434
ligand_6406,-5.821
ligand_6407,-4.354
ligand_6408,-6.416
ligand_6409,-7.089
ligand_6410,-4.519
ligand_6411,-3.522
ligand_6412,-7.544
ligand_6413,-9.514
ligand_6414,-6.537
ligand_6415,-10.29
ligand_6416,-6.757
ligand_6417,-8.453
ligand_6418,-5.371
ligand_6419,-8.266
ligand_6420,-7.491
ligand_6421,-6.797
ligand_6422,-6.359
ligand_6423,-6.224
ligand_6424,-6.552
ligand_6425,-7.653
ligand_6426,-7.656
ligand_6427,-5.639
ligand_6428,-7.476
ligand_6429,-4.613
ligand_6430,-7.097
ligand_6431,-7.583
ligand_6432,-6.642
ligand_6433,-6.246
ligand_6434,-6.172
ligand_6435,-9.41
ligand_6436,-6.522
ligand_6437,-7.351
ligand_6438,-7.893
ligand_6439,-6.799
ligand_6440,-8.602
ligand_6441,-8.349
ligand_6442,-9.119
ligand_6443,-5.651
ligand_6444,-6.617
ligand_6445,-6.908
ligand_6446,-8.273
ligand_6447,-8.747
ligand_6448,-8.615
ligand_6449,-3.836
ligand_6450,-7.353
ligand_6451,-7.42
ligand_6452,-8.907
ligand_6453,-8.574
ligand_6454,-8.066
ligand_6455,-8.826
ligand_6456,-8.389
ligand_6457,-10.29
ligand_6458,-4.437
ligand_6459,-5.678
ligand_6460,-7.481
ligand_6461,-6.008
ligand_6462,-5.956
ligand_6463,-8.558
ligand_6464,-6.329
ligand_6465,-8.406
ligand_6466,-5.191
ligand_6467,-7.892
ligand_6468,-8.765
ligand_6469,-8.749
ligand_6470,-7.654
ligand_6471,-8.286
ligand_6472,-6.477
ligand_6473,-8.5
ligand_6474,-7.414
ligand_6475,-5.151
ligand_6476,-5.845
ligand_6477,-8.544
ligand_6478,-9.459
ligand_6479,-6.167
ligand_6480,-6.254
ligand_6481,-7.296
ligand_6482,-7.347
ligand_6483,-8.562
ligand_6484,-9.042
ligand_6485,-6.122
ligand_6486,-8.99
ligand_6487,-6.325
ligand_6488,-7.96
ligand_6489,-5.157
ligand_6490,-7.275
ligand_6491,-8.724
ligand_6492,-8.296
ligand_6493,-8.158
ligand_6494,-7.139
ligand_6495,-6.976
ligand_6496,-3.613
ligand_6497,-6.485
ligand_6498,-4.891
ligand_6499,-6.17
ligand_6500,-9.125
ligand_6501,-9.083
ligand_6502,-10.28
ligand_6503,-7.936
ligand_6504,-8.643
ligand_6505,-5.871
ligand_6506,-6.08
ligand_6507,-7.142
ligand_6508,-10.28
ligand_6509,-3.85
ligand_6510,-9.096
ligand_6511,-8.083
ligand_6512,-4.984
ligand_6513,-6.375
ligand_6514,-8.668
ligand_6515,-5.971
ligand_6516,-7.739
ligand_6517,-6.448
ligand_6518,-4.51
ligand_6519,-7.813
ligand_6520,-8.693
ligand_6521,-3.362
ligand_6522,-7.661
ligand_6523,-5.981
ligand_6524,-6.696
ligand_6525,-6.992
ligand_6526,-4.713
ligand_6527,-8.368
ligand_6528,-7.358
ligand_6529,-5.645
ligand_6530,-4.23
ligand_6531,-9.085
ligand_6532,-6.893
ligand_6533,-5.849
ligand_6534,-9.484
ligand_6535,-5.811
ligand_6536,-7.137
ligand_6537,-9.179
ligand_6538,-7.211
ligand_6539,-9.252
ligand_6540,-3.218
ligand_6541,-9.636
ligand_6542,-7.416
ligand_6543,-6.922
ligand_6544,-7.045
ligand_6545,-6.316
ligand_6546,-7.21
ligand_6547,-8.266
ligand_6548,-4.987
ligand_6549,-6.829
ligand_6550,-7.66
ligand_6551,-8.533
ligand_6552,-8.69
ligand_6553,-7.221
ligand_6554,-6.275
ligand_6555,-9.417
ligand_6556,-8.807
ligand_6557,-6.115
ligand_6558,-8.125
ligand_6559,-6.839
ligand_6560,-7.966
ligand_6561,-4.294
ligand_6562,-3.533
ligand_6563,-5.564
ligand_6564,-6.83
ligand_6565,-7.169
ligand_6566,-7.459
ligand_6567,-6.597
ligand_6568,-4.247
ligand_6569,-5.914
ligand_6570,-6.484
ligand_6571,-8.018
ligand_6572,-8.396
ligand_6573,-8.472
ligand_6574,-6.162
ligand_6575,-6.275
ligand_6576,-7.594
ligand_6577,-7.953
ligand_6578,-6.851
ligand_6579,-7.785
ligand_6580,-7.796
ligand_6581,-5.296
ligand_6582,-6.079
ligand_6583,-7.69
ligand_6584,-5.689
ligand_6585,-5.022
ligand_6586,-8.145
ligand_6587,-5.817
ligand_6588,-6.646
ligand_6589,-7.281
ligand_6590,-6.87
ligand_6591,-7.884
ligand_6592,-5.728
ligand_6593,-7.854
ligand_6594,-6.415
ligand_6595,-8.17
ligand_6596,-5.515
ligand_6597,-8.342
ligand_6598,-7.874
ligand_6599,-4.366
ligand_6600,-7.417
ligand_6601,-8.131
ligand_6602,-8.257
ligand_6603,-8.976
ligand_6604,-8.129
ligand_6605,-5.385
ligand_6606,-4.532
ligand_6607,-7.792
ligand_6608,-11.45
ligand_6609,-9.186
ligand_6610,-8.667
ligand_6611,-3.929
ligand_6612,-5.952
ligand_6613,-7.252
ligand_6614,-6.636
ligand_6615,-8.629
ligand_6616,-5.396
ligand_6617,-6.725
ligand_6618,-6.58
ligand_6619,-7.816
ligand_6620,-7.663
ligand_6621,-5.471
ligand_6622,-5.998
ligand_6623,-8.927
ligand_6624,-6.972
ligand_6625,-5.946
ligand_6626,-7.42
ligand_6627,-7.85
ligand_6628,-6.562
ligand_6629,-8.623
ligand_6630,-7.214
ligand_6631,-6.031
ligand_6632,-8.656
ligand_6633,-6.015
ligand_6634,-7.329
ligand_6635,-6.389
ligand_6636,-6.044
ligand_6637,-6.821
ligand_6638,-6.483
ligand_6639,-8.982
ligand_6640,-10.53
ligand_6641,-5.459
ligand_6642,-9.009
ligand_6643,-8.063
ligand_6644,-7.049
ligand_6645,-8.485
ligand_6646,-6.843
ligand_6647,-7.385
ligand_6648,-9.035
ligand_6649,-7.265
ligand_6650,-7.195
ligand_6651,-6.933
ligand_6652,-5.865
ligand_6653,-7.193
ligand_6654,-10.43
ligand_6655,-7.766
ligand_6656,-9.027
ligand_6657,-9.514
ligand_6658,-3.478
ligand_6659,-7.427
ligand_6660,-7.102
ligand_6661,-9.664
ligand_6662,-8.144
ligand_6663,-6
ligand_6664,-3.798
ligand_6665,-5.474
ligand_6666,-5.168
ligand_6667,-6.107
ligand_6668,-9.093
ligand_6669,-3.927
ligand_6670,-6.143
ligand_6671,-7.55
ligand_6672,-10.39
ligand_6673,-3.553
ligand_6674,-5.865
ligand_6675,-6.674
ligand_6676,-8.712
ligand_6677,-9.273
ligand_6678,-11.04
ligand_6679,-6.941
ligand_6680,-6.273
ligand_6681,-6.798
ligand_6682,-3.159
ligand_6683,-9.861
ligand_6684,-7.977
ligand_6685,-6.036
ligand_6686,-7.726
ligand_6687,-7.769
ligand_6688,-6.003
ligand_6689,-4.719
ligand_6690,-6.971
ligand_6691,-6.069
ligand_6692,-6.174
ligand_6693,-5.944
ligand_6694,-6.463
ligand_6695,-5.535
ligand_6696,-8.937
ligand_6697,-6.799
ligand_6698,-8.598
ligand_6699,-7.278
ligand_6700,-7.712
ligand_6701,-9.345
ligand_6702,-5.008
ligand_6703,-4.961
ligand_6704,-4.276
ligand_6705,-5.711
ligand_6706,-8.468
ligand_6707,-5.292
ligand_6708,-7.744
ligand_6709,-7.211
ligand_6710,-6.592
ligand_6711,-9.604
ligand_6712,-5.166
ligand_6713,-6.21
ligand_6714,-8.441
ligand_6715,-9.499
ligand_6716,-6.827
ligand_6717,-8.768
ligand_6718,-10.41
ligand_6719,-8.517
ligand_6720,-7.228
ligand_6721,-6.896
ligand_6722,-7.038
ligand_6723,-6.78
ligand_6724,-5.046
ligand_6725,-5.795
ligand_6726,-5.817
ligand_6727,-4.776
ligand_6728,-6.674
ligand_6729,-5.61
ligand_6730,-7.023
ligand_6731,-9.804
ligand_6732,-6.471
ligand_6733,-8.211
ligand_6734,-7.215
ligand_6735,-6.854
ligand_6736,-8.742
ligand_6737,-6.736
ligand_6738,-6.37
ligand_6739,-6.175
ligand_6740,-9.736
ligand_6741,-8.626
ligand_6742,-6.723
ligand_6743,-8.438
ligand_6744,-7.883
ligand_6745,-4.174
ligand_6746,-6.876
ligand_6747,-6.057
ligand_6748,-5.769
ligand_6749,-5.779
ligand_6750,-8.538
ligand_6751,-7.548
ligand_6752,-5.916
ligand_6753,-6.116
ligand_6754,-6.158
ligand_6755,-6.288
ligand_6756,-6.562
ligand_6757,-8.503
ligand_6758,-7.099
ligand_6759,-8.28
ligand_6760,-9.823
ligand_6761,-7.408
ligand_6762,-8.496
ligand_6763,-8.965
ligand_6764,-3.767
ligand_6765,-7.224
ligand_6766,-5.86
ligand_6767,-5.515
ligand_6768,-6.741
ligand_6769,-6.446
ligand_6770,-6.989
ligand_6771,-6.861
ligand_6772,-6.341
ligand_6773,-6.073
ligand_6774,-6.332
ligand_6775,-7.883
ligand_6776,-9.189
ligand_6777,-7.621
ligand_6778,-5.006
ligand_6779,-7.052
ligand_6780,-5.14
ligand_6781,-6.071
ligand_6782,-7.205
ligand_6783,-8.548
ligand_6784,-6.089
ligand_6785,-6.429
ligand_6786,-7.753
ligand_6787,-6.42
ligand_6788,-8.381
ligand_6789,-7.54
ligand_6790,-7.416
ligand_6791,-8.309
ligand_6792,-6.973
ligand_6793,-8.959
ligand_6794,-6.638
ligand_6795,-4.619
ligand_6796,-9.118
ligand_6797,-7.813
ligand_6798,-10.36
ligand_6799,-6.557
ligand_6800,-6.252
ligand_6801,-7.091
ligand_6802,-10.11
ligand_6803,-7.124
ligand_6804,-6.452
ligand_6805,-8.436
ligand_6806,-9.684
ligand_6807,-7.698
ligand_6808,-5.91
ligand_6809,-6.715
ligand_6810,-3.874
ligand_6811,-7.166
ligand_6812,-9.409
ligand_6813,-10.29
ligand_6814,-7.584
ligand_6815,-9.01
ligand_6816,-6.592
ligand_6817,-5.829
ligand_6818,-5.613
ligand_6819,-5.485
ligand_6820,-6.237
ligand_6821,-7.822
ligand_6822,-4.608
ligand_6823,-8.271
ligand_6824,-5.893
ligand_6825,-8.651
ligand_6826,-4.981
ligand_6827,-6.234
ligand_6828,-5.933
ligand_6829,-7.233
ligand_6830,-9.78
ligand_6831,-8.175
ligand_6832,-5.697
ligand_6833,-10.09
ligand_6834,-9.708
ligand_6835,-7.468
ligand_6836,-4.897
ligand_6837,-7.475
ligand_6838,-6.371
ligand_6839,-3.867
ligand_6840,-6.962
ligand_6841,-6.198
ligand_6842,-8.018
ligand_6843,-9.54
ligand_6844,-4.624
ligand_6845,-7.343
ligand_6846,-6.293
ligand_6847,-6.319
ligand_6848,-7.257
ligand_6849,-4.367
ligand_6850,-6.48
ligand_6851,-6.255
ligand_6852,-7.538
ligand_6853,-7.752
ligand_6854,-8.8
ligand_6855,-5.639
ligand_6856,-8.202
ligand_6857,-9.074
ligand_6858,-8.57
ligand_6859,-6.553
ligand_6860,-11
ligand_6861,-5.612
ligand_6862,-3.009
ligand_6863,-3.006
ligand_6864,-7.47
ligand_6865,-4.755
ligand_6866,-8.206
ligand_6867,-8.559
ligand_6868,-6.202
ligand_6869,-6.606
ligand_6870,-8.716
ligand_6871,-9.227
ligand_6872,-7.634
ligand_6873,-6.753
ligand_6874,-10.51
ligand_6875,-6.375
ligand_6876,-8.322
ligand_6877,-8.516
ligand_6878,-9.831
ligand_6879,-5.95
ligand_6880,-7.043
ligand_6881,-8.333
ligand_6882,-9.221
ligand_6883,-6.338
ligand_6884,-9.888
ligand_6885,-3.531
ligand_6886,-9.105
ligand_6887,-7.222
ligand_6888,-5.749
ligand_6889,-6.06
ligand_6890,-6.221
ligand_6891,-7.631
ligand_6892,-7.015
ligand_6893,-7.062
ligand_6894,-7.96
ligand_6895,-9.16
ligand_6896,-8.767
ligand_6897,-7.486
ligand_6898,-6.349
ligand_6899,-3.331
ligand_6900,-6.318
ligand_6901,-5.765
ligand_6902,-6.001
ligand_6903,-7.34
ligand_6904,-6.277
ligand_6905,-7.226
ligand_6906,-6.652
ligand_6907,-9.934
ligand_6908,-4.459
ligand_6909,-5.073
ligand_6910,-5.269
ligand_6911,-8.771
ligand_6912,-6.198
ligand_6913,-6.957
ligand_6914,-6.555
ligand_6915,-7.297
ligand_6916,-7.482
ligand_6917,-9.535
ligand_6918,-9.351
ligand_6919,-5.208
ligand_6920,-7.458
ligand_6921,-8.104
ligand_6922,-6.122
ligand_6923,-6.99
ligand_6924,-4.119
ligand_6925,-9.712
ligand_6926,-4.135
ligand_6927,-5.777
ligand_6928,-6.372
ligand_6929,-5.67
ligand_6930,-7.342
ligand_6931,-6.171
ligand_6932,-6.989
ligand_6933,-8.707
ligand_6934,-9.39
ligand_6935,-8.773
ligand_6936,-7.752
ligand_6937,-7.719
ligand_6938,-6.463
ligand_6939,-6.51
ligand_6940,-7.794
ligand_6941,-8.983
ligand_6942,-9.306
ligand_6943,-6.376
ligand_6944,-6.346
ligand_6945,-6.077
ligand_6946,-5.66
ligand_6947,-2.606
ligand_6948,-6.366
ligand_6949,-8.358
ligand_6950,-5.552
ligand_6951,-7.524
ligand_6952,-8.131
ligand_6953,-8.056
ligand_6954,-8.622
ligand_6955,-5.673
ligand_6956,-5.249
ligand_6957,-6.641
ligand_6958,-8.25
ligand_6959,-6.544
ligand_6960,-4.419
ligand_6961,-5.543
ligand_6962,-8.426
ligand_6963,-5.838
ligand_6964,-7.042
ligand_6965,-9.308
ligand_6966,-5.749
ligand_6967,-7.695
ligand_6968,-8.824
ligand_6969,-3.15
ligand_6970,-6.91
ligand_6971,-5.261
ligand_6972,-6.887
ligand_6973,-8.49
ligand_6974,-6.859
ligand_6975,-6.672
ligand_6976,-5.872
ligand_6977,-6.124
ligand_6978,-10.66
ligand_6979,-5.557
ligand_6980,-4.671
ligand_6981,-8.525
ligand_6982,-8.657
ligand_6983,-8.355
ligand_6984,-8.664
ligand_6985,-7.671
ligand_6986,-5.633
ligand_6987,-7.069
ligand_6988,-6.449
ligand_6989,-6.467
ligand_6990,-8.125
ligand_6991,-8.704
ligand_6992,-6.099
ligand_6993,-9.12
ligand_6994,-8.604
ligand_6995,-8.704
ligand_6996,-8.175
ligand_6997,-7.846
ligand_6998,-8.621
ligand_6999,-3.876
ligand_7000,-9.422
ligand_7001,-4.298
ligand_7002,-6.535
ligand_7003,-2.472
ligand_7004,-4.742
ligand_7005,-6.625
ligand_7006,-3.882
ligand_7007,-9.951
ligand_7008,-4.927
ligand_7009,-4.477
ligand_7010,-6.604
ligand_7011,-5.984
ligand_7012,-4.192
ligand_7013,-5.384
ligand_7014,-8.256
ligand_7015,-9.203
ligand_7016,-8.756
ligand_7017,-10.66
ligand_7018,-6.375
ligand_7019,-6.725
ligand_7020,-6.689
ligand_7021,-8.245
ligand_7022,-7.136
ligand_7023,-5.06
ligand_7024,-5.521
ligand_7025,-6.575
ligand_7026,-10.4
ligand_7027,-6.544
ligand_7028,-5.852
ligand_7029,-6.229
ligand_7030,-8.209
ligand_7031,-5.496
ligand_7032,-8.356
ligand_7033,-7.523
ligand_7034,-9.628
ligand_7035,-6.777
ligand_7036,-8.505
ligand_7037,-6.486
ligand_7038,-6.038
ligand_7039,-8.591
ligand_7040,-6.661
ligand_7041,-5.793
ligand_7042,-4.398
ligand_7043,-6.305
ligand_7044,-9.272
ligand_7045,-6.516
ligand_7046,-6.475
ligand_7047,-6.106
ligand_7048,-8.567
ligand_7049,-7.513
ligand_7050,-6.974
ligand_7051,-5.403
ligand_7052,-7.63
ligand_7053,-7.129
ligand_7054,-5.92
ligand_7055,-7.119
ligand_7056,-6.979
ligand_7057,-8.154
ligand_7058,-7.09
ligand_7059,-5.41
ligand_7060,-7.141
ligand_7061,-8.572
ligand_7062,-8.692
ligand_7063,-9.972
ligand_7064,-10.05
ligand_7065,-9.944
ligand_7066,-7.757
ligand_7067,-7.046
ligand_7068,-7.817
ligand_7069,-8.606
ligand_7070,-5.808
ligand_7071,-9.806
ligand_7072,-9.599
ligand_7073,-6.071
ligand_7074,-7.372
ligand_7075,-6.303
ligand_7076,-6.331
